,date,startup,vertical,subvertical,city,investor,round,amount
2413,2015-09-15,MoEngage,media_entertainment,Mobile Marketing Automation Platform,Bangalore,"Helion Venture Partners, Exfinity Ventures",PrivateEquity,34.0
2414,2015-09-15,Mubble,tech,Prepaid Mobile Bill Manager App,Bangalore,Nandan Nilekani,Seed/Angel,0.0
2415,2015-09-15,Tea Trails,food,Chain of Tea Caf\\xc3\\xa9\\xe2\\x80\\x99s,Mumbai,"Anil Matai, Vikram Tandon, Shyam Sundar R & others",Seed/Angel,8.0
2416,2015-09-15,Room on Call,others,Branded Budget Hotel Marketplace,Noida,Payal Syal,Seed/Angel,2.4
2417,2015-09-15,FYNE,ecommerce,Home Fitting & Fixtures Marketplace,Bangalore,Sandeep Dama & Others,Seed/Angel,0.0
2418,2015-09-16,ChaiPoint,food,Food Subscription platform,Bangalore,Eight Roads Ventures,PrivateEquity,80.0
2419,2015-09-16,WedmeGood,lifestyle_consumer,Wedding Planning Platform,Gurgaon,Indian Angel Network,Seed/Angel,3.28
2420,2015-09-16,XSTOK,enterprise_b2b,B2B Mobile Auction Marketplace,Mumbai,Oliphans Capital,Seed/Angel,3.6
2421,2015-09-17,UniLog,transport_mobility,ECommerce Data Analytics Platform,Bangalore,Kalaari Capital,PrivateEquity,0.0
2422,2015-09-17,Paintcollar,enterprise_b2b,Designer Merchandize Marketplace,Mumbai,Applyifi,Seed/Angel,0.0
2423,2015-09-17,YepMe,ecommerce,Private label Fashion eTailer,Gurgaon,"Khazanah Nasional Berhad, Helion Venture Partners",PrivateEquity,600.0
2424,2015-09-17,Bueno,food,Online Food ordering & delivery,Gurgaon,High Networth Individuals (No details),Seed/Angel,4.8
2425,2015-09-18,Plabro,enterprise_b2b,Real Estate Broker Platform App,New Delhi,"Sachin Bansal & Binny Bansal, Sol Primero, Outbox Ventures, Sangram Singh",Seed/Angel,2.8
2426,2015-09-18,CureJoy,health,Online Health & Wellness platform,Bangalore,"Accel Partners, Subrata Mitra, Larry Braitman, Venk Krishna",PrivateEquity,9.2
2427,2015-09-18,Briston Technomach,others,Internet of Things platform,New Delhi,Undisclosed,Seed/Angel,1.2
2428,2015-09-18,LabStreet,ecommerce,Diagnostic Labs aggregator platform,Gurgaon,Multiple investors,Seed/Angel,1.2
2429,2015-09-19,DailyNinja,food,Hyperlocal Delivery Platform,Bangalore,"Aprameya Radhakrishna, Naman Sarawagi, Afsal Salu,",Seed/Angel,0.0
2430,2015-09-21,Portea Medical,health,Home Medical Care Services,Bangalore,"Accel Partners, International Finance Corporation (IFC), Qualcomm Ventures, Ventureast",PrivateEquity,300.0
2431,2015-09-21,Neotrade Analytics,tech,Real-Time stock data platform,Bangalore,Rainmatter,Seed/Angel,1.88
2432,2015-09-21,DishCo,food,Food discovery & table booking app,Mumbai,"Anand Mahindra, Uday Punj, Ashish Hemrajani, Sanjeev Mehra",Seed/Angel,0.0
2433,2015-09-21,LafaLafa,ecommerce,coupons and cashback aggregator app,Mumbai,500 Startups,Seed/Angel,1.0
2434,2015-09-21,ConnectAbank,fintech,Financial Products lead generation platform,Mumbai,Prakhar Bumb,Seed/Angel,0.0
2435,2015-09-22,VillFarm,agriculture,Sustainable Agri-inputs Firm,Bangalore,"Unitus Seed Fund, Rianta Capital, R Ramaraj, Sunil Edwards",Seed/Angel,0.0
2436,2015-09-22,Bestdealfinance,fintech,Financial Services Portal,Mumbai,"Kalaari Capital, YourNest Angel Fund",PrivateEquity,24.0
2437,2015-09-22,GameXS,media_entertainment,Pre-owned games Marketplace,New Delhi,Lead Angels,Seed/Angel,0.0
2438,2015-09-22,The Man Company,lifestyle_consumer,Content-based Subscription eCommerce platform,New Delhi,"Karan Bajwa, Amanpreet Bajaj, Manish Vij",Seed/Angel,0.0
2439,2015-09-22,Virtual Logic,tech,"virtual reality, 3d simulation and stereoscopic products",Bangalore,Swarnim Multiventures,PrivateEquity,6.4
2440,2015-09-22,Furdo,food,Online Interior Designing platform,Bangalore,Bhavdeep Reddy,Seed/Angel,3.2
2441,2015-09-22,LogiNext,transport_mobility,End-to-end Logistics platform,Mumbai,Paytm,PrivateEquity,80.0
2442,2015-09-22,Korra,tech,Private Label Apparel sales,New Delhi,Asha Jadeja Motwani & Others,Seed/Angel,2.4
2443,2015-09-23,Credihealth,health,Healthcare Consulting platform,Gurgaon,Rajat Malhotra,Seed/Angel,0.0
2444,2015-09-23,Amigobulls,fintech,Stock Market Portal,Bangalore,"Sharad Sharma, Vijay Anand, Mohandas Pai. Pallav Nadhani, Singapore Angels Network & others",Seed/Angel,0.0
2445,2015-09-23,SilverPush,media_entertainment,Cross-device retargeting platform,Gurgaon / SFO,M&S Partners,PrivateEquity,9.6
2446,2015-09-23,Juggernaut,media_entertainment,Digital & Physical Publishing platform,New Delhi,"William Bissell, Neeraj Aggarwal, Nandan Nilekani",PrivateEquity,18.0
2447,2015-09-23,InnerChef,food,Food Delivery Platform,New Delhi,"Phanindra Sama, Anupam Mittal, Vijay Shekhar Sharma, Vishal Gondal, Sateesh Andara & others",PrivateEquity,14.0
2448,2015-09-24,Quintype,enterprise_b2b,Data Driven Publishing platform,Bangalore,Raghav Bahl,PrivateEquity,26.4
2449,2015-09-24,Capabiliti,edtech,Employee OnBoarding & Orientation platform,Noida,"500 Startups, Smile Multimedia, Kunal Bahl, Rohit Bansal, Girish Matrubootham",Seed/Angel,3.2
2450,2015-09-24,Fourth Partner Energy,climte_tech,Solar Power Solutions company,Hyderabad,"Infuse Ventures, The Chennai Angels",PrivateEquity,16.0
2451,2015-09-24,Licious,food,Online Meat Ordering platform,Bangalore,"Kanwaljit Singh, TV Mohandas Pai",Seed/Angel,8.0
2452,2015-09-25,TravelKhana,transport_mobility,online meal-booking platform for train travelers,New Delhi,Astarc Ventures & Others,Seed/Angel,0.0
2453,2015-09-28,Quickli,transport_mobility,hyperlocal delivery platform,New Delhi,"500 Startups, Mato Peric & Others",Seed/Angel,0.0
2454,2015-09-28,Ola Cabs,transport_mobility,Cab Booking app platform,Bangalore,Didi Kuaidi,PrivateEquity,240.0
2455,2015-09-29,Paytm,fintech,E-Commerce & M-Commerce platform,New Delhi,"Alibaba Group, Ant Financial",PrivateEquity,5440.0
2456,2015-09-29,Inmobi,media_entertainment,Mobile Advertising platform,Bangalore,Tennenbaum Capital Partners & Others,PrivateEquity,800.0
2457,2015-09-29,Peppertap,food,Hyperlocal Grocery Delivery,Gurgaon,"Sequoia India, SAIF Partners.",PrivateEquity,288.0
2458,2015-09-29,Hugefly,transport_mobility,Ecommerce Product recommendation platform,Pune,Mayank Singhal and others,Seed/Angel,0.0
2459,2015-09-29,Brigge,enterprise_b2b,Activity Based Social Network,Chennai,The Chennai Angels,Seed/Angel,0.0
2460,2015-09-29,Zakoopi,ecommerce,Fashion Discovery platform,New Delhi,Uniqorn Ventures,Seed/Angel,2.8
2461,2015-09-29,LoanCircle,fintech,Consumer lending marketplace,Bangalore,"Zishaan Hayath, Rahul Khanna & Others",Seed/Angel,0.0
2462,2015-09-30,Infoworks,tech,Big Data Management Platform,Bangalore / USA,"Nexus Venture Partners, Knoll Ventures and others",PrivateEquity,40.0
2463,2015-09-30,RedDoorz,others,Budget Accommodation Platform,Noida,Jungle Ventures,Seed/Angel,8.0
2464,2015-09-30,FirstTouch,media_entertainment,Local Mobile OS,Gurgaon,"Kunal Bahl, Rohit Bansal, Pranay Chulet, Naveen Tiwari, Amit Gupta, Mayank Singhal",Seed/Angel,0.0
2465,2015-09-30,Eywa Media,media_entertainment,Digital Signal processing platform,Bangalore,"ah! Ventures, Viktor Koenig PE Fund, Mantra Ventures",Seed/Angel,8.0
2466,2015-08-01,Snapdeal,ecommerce,Ecommerce Marketplace,New Delhi,"Alibaba, Foxconn, Softbank",PrivateEquity,4000.0
2467,2015-08-01,Ressy,food,Restaurant Discount app,Pune,Mohandas Pai & others,Seed/Angel,3.2
2468,2015-08-03,Cuelearn,edtech,Tech-enabled learning,New Delhi,Alok Mittal,Seed/Angel,0.0
2469,2015-08-03,Connect India,transport_mobility,ECommerce Logistics provider,New Delhi,Aavishkaar,PrivateEquity,40.0
2470,2015-08-03,The Home Salon,ecommerce,on-demand home beauty and wellness portal,Mumbai,VentureNursery,Seed/Angel,0.0
2471,2015-08-03,Jusride,transport_mobility,Self Driven Car rental,Mumbai,"Alok Mittal, Zeeshan Hayat, Niraj Singh, Nikunj Jain, Anirudh Damani, Punit Goyal",Seed/Angel,0.0
2472,2015-08-03,Oyorooms,others,Budget Hotel accommodation brand,New Delhi,"SoftBank Group, Greenoaks Capital, Sequoia Capital,\\xc2\\xa0 Lightspeed India",PrivateEquity,800.0
2473,2015-08-03,Glowship,transport_mobility,Energy & Environment Online Marketplace,Bangalore,Infuse Ventures,Seed/Angel,0.0
2474,2015-08-03,Wizrocket,media_entertainment,User Engagment & Analytics platform,Mumbai,"Sequoia Capital, Accel Partners",PrivateEquity,76.8
2475,2015-08-04,Pickingo,transport_mobility,On-Demand Delivery Logistics,New Delhi,"Orios Venture Partners, Zishaan Hayath",PrivateEquity,10.4
2476,2015-08-05,Grex,enterprise_b2b,fund raising platform for startups,Pune,"Kunal Bajaj, Chandru Badrinarayanan",Seed/Angel,5.2
2477,2015-08-05,LetsTransport,transport_mobility,Logistics Tech Platform,Bangalore,"Rebright Partners, Ankush Nijhawan, Gaurav Bhatnagar, Manish Dhingra",Seed/Angel,10.4
2478,2015-08-05,Zo Rooms,others,Online budget hotel chain,New Delhi,"Tiger Global Management, Orios Venture Partners",PrivateEquity,240.0
2479,2015-08-05,Doormint,enterprise_b2b,Hyperlocal Handyman services,Mumbai,"Helion Venture Partners, Kalaari Capital",PrivateEquity,24.0
2480,2015-08-05,NightStay,transport_mobility,hotel booking app,Noida,"BedRock Ventures, Rajesh Sawhney, Shailesh Singh",Seed/Angel,4.0
2481,2015-08-05,Zocalo,food,Rental Accomodation finder,New Delhi,"Sachin Bhatia, Rajesh Sawhney",Seed/Angel,0.0
2482,2015-08-05,Sunday Realty Solutions,realestate,Tech Platform for property brokers,Mumbai,"Ramesh Jogani, Shailesh Viswanathan, Jay Srinivasan",Seed/Angel,6.28
2483,2015-08-06,Klozee,ecommerce,Luxury Apparel rental,Bangalore,Tracxn Labs,Seed/Angel,0.0
2484,2015-08-06,Appvigil,tech,App security\\xc2\\xa0 testing platform,Mumbai,"Ravi Gururaj, Gaurav Sharma, Viswanath Ramachandran, RippleWave",Seed/Angel,4.0
2485,2015-08-06,practo,health,Doctor Appointment booking app,Bangalore,"Sofina, Google Capital, Altimeter Capital, Sequoia Capital Global Equities, Yuri Milner, Sequoia Capital, Matrix Partners",PrivateEquity,720.0
2486,2015-08-06,LoudShout,media_entertainment,anonymous bulletin board app,New Delhi,"Sanjay Sethi, Ravi Jaipuria & others",Seed/Angel,0.0
2487,2015-08-06,Wetravelsolo,transport_mobility,Travel community platform,New Delhi,"CCube Angels, Frontline Strategy",Seed/Angel,0.0
2488,2015-08-06,Ketto,fintechh,Crowd funding platform,Mumbai,"Chennai Angels, Calcutta Angels, ah! Ventures, Intellecap Impact Investment Network, Indus Age Partners, Singapore Angel Network, India Internet Fund, LetsVenture",Seed/Angel,5.6
2489,2015-08-06,Ezetap,fintech,Mobile based PoS solution,Bangalore,"Horizons Ventures, Capricorn Investment Group, Social+Capital, Helion Advisors, Berggruen Holdings",PrivateEquity,200.0
2490,2015-08-06,NDTV ecommerce venture,ecommerce,Car & Bike ecommerce platform,Mumbai,"Inflexionpoint, Pramod Bhasin, Sixth Sense Ventures, Vindi Banga, Hiro Mashita",PrivateEquity,0.0
2491,2015-08-07,Carl's Jr,food,Fast food Chain Franchisee,Gurgaon,YouWeCan Ventures,Seed/Angel,5.04
2492,2015-08-07,EasyRewardz,fintech,Loyalty Programs & Reward Points,Mumbai,"Wealth First, Ashneer Grover, Atul Phadnis",PrivateEquity,4.0
2493,2015-08-07,GIBSS,edtech,Energy saving solutions provider,Mumbai,"responsAbility Investments, Infuse Ventures",PrivateEquity,0.0
2494,2015-08-07,StoreMore,others,Self-Storage Spaces,Noida,Bedrock Ventures,Seed/Angel,0.0
2495,2015-08-07,iOrderFresh,food,Grocery retail Mobile app,New Delhi,Best Foodworks,Seed/Angel,0.0
2496,2015-08-10,MyTaxiIndia,transport_mobility,Taxi Rental platform,Gurgaon,"Nihon Kotsu,",PrivateEquity,4.0
2497,2015-08-10,eSadar,others,ecommerce,New Delhi,"Neha Vats, Gaurav Vats",Seed/Angel,0.64
2498,2015-08-10,Actionable Analytics,tech,Machine Learning Platform,New Delhi/ Houston,"B M Gupta, Vinod Singhal",Seed/Angel,0.0
2499,2015-08-10,MyPoolin,media_entertainment,mobile social network,New Delhi,QPrize from Qualcomm Ventures,Seed/Angel,2.0
2500,2015-08-10,NearBuy (previously groupon India),ecommerce,Hyper-Local Ecommerce,New Delhi,Sequoia Capital,PrivateEquity,128.0
2501,2015-08-10,Inkmonk,others,Online printing marketplace,Chennai,"Girish Mathrubootham, Phanindra Sama, Vikram Chachra, Others from LetsVenture",Seed/Angel,2.0
2502,2015-08-10,ToneTag,fintech,mobile payment software platform,Bangalore,Reliance Capital Venture,PrivateEquity,8.0
2503,2015-08-10,Grey Orange,tech,Automated Storage & Warehousing Solution,Gurgaon,Tiger Global Management,PrivateEquity,240.0
2504,2015-08-11,Livspace,lifestyle_consumer,Home Design & D\\xc3\\xa9cor solutions,Bangalore,"Helion Ventures, Jungle Ventures & Bessemer Venture Partners",PrivateEquity,64.0
2505,2015-08-11,WOW! MOMO,food,Quick Service Restaurant Chain,Kolkata,Indian Angel Network,Seed/Angel,12.8
2506,2015-08-11,RainCan,agriculture,Subscription based Online Grocery platform,Pune,Ajeet Khurana & Others,Seed/Angel,0.8
2507,2015-08-11,Allygrow Technologies,tech,engineering services company,Mumbai,Zodius Technology Fund,PrivateEquity,160.0
2508,2015-08-11,Infogain,tech,Business and IT consulting,New Delhi / US,ChrysCapital,PrivateEquity,504.0
2509,2015-08-12,OneAssist,enterprise_b2b,Credit Card Fraud protection solutions,Mumbai,"Sequoia Capital, Lightspeed Ventures",PrivateEquity,60.0
2510,2015-08-12,BigBasket,food,Online & mobile Grocery store,Bangalore,Bessemer Venture Partners,PrivateEquity,400.0
2511,2015-08-12,Sheroes,lifestyle_consumer,Career Community for Women,Noida,"Quintillion Media, 500 Startups",Seed/Angel,6.16
2512,2015-08-12,Scripbox,fintech,Mutual Fund Investing platform,Bangalore,"Accel Partners, Deep Kalra, Rajesh Magow, Mohit Gupta, Shamik Sharma",PrivateEquity,20.0
2513,2015-08-13,etaout,enterprise_b2b,Ecommerce Marketing Software Platform,Noida,"Amit Ranjan, Vijay Shekhar Sharma, Kunal Bahl, Girish Mathrubootham &\\xc2\\xa0 Group of other Angel investors",Seed/Angel,4.0
2514,2015-08-13,IFMR Holdings,fintech,Financial Inclusion platform,Chennai,"Accion, LeapFrog Investments, Lok Capital",PrivateEquity,200.0
2515,2015-08-13,Massblurb,media_entertainment,Digital Marketing automation solution,Mumbai,"LetsVenture, Mumbai Angels",Seed/Angel,0.0
2516,2015-08-13,Agrostar,agriculture,Mobile Commerce for Farmers,Pune,IDG Ventures,PrivateEquity,32.0
2517,2015-08-14,VoxWeb,tech,Picture based Social App,Mumbai,Jitendra Gupta & others,Seed/Angel,0.8
2518,2015-08-14,Trukky,transport_mobility,Logistics service platform,Ahmedabad,"Gujarat based angel investors, MMY co-Founder",Seed/Angel,1.96
2519,2015-08-14,VanityCube,ecommerce,On-Demand Beauty Services,New Delhi,Group of angel investors,Seed/Angel,0.0
2520,2015-08-17,Edu4Share,edtech,Exam Preparation Platform,New Delhi,Nalin Jain & other angel investors,Seed/Angel,1.76
2521,2015-08-17,YourStory,media_entertainment,Startup Focused Online Publisher,Mumbai,"Ratan Tata, Vani Kola, T V Mohandas Pai, Karthee Madasamay",Seed/Angel,0.0
2522,2015-08-17,Sampurnearth,climate_tech,Waste Management Solutions,Mumbai,"Intellecap Impact Investment Network, family office fund",Seed/Angel,1.28
2523,2015-08-17,Orobind,tech,App based Fitness coaching,Bangalore,Existing & New Investors,PrivateEquity,0.0
2524,2015-08-17,Fixy,enterprise_b2b,On demand cleaning & fixing services,Mumbai,VentureNursery,Seed/Angel,0.0
2525,2015-08-17,MSM Box,enterprise_b2b,Beauty & Lifestyle platform,New Delhi,Rohit Goel,Seed/Angel,0.0
2526,2015-08-17,ShadowFax,transport_mobility,on-demand delivery service,Gurgaon,"Kunal Bahl, Rohit Bansal, Zishaan Hayath, Prashant Malik",Seed/Angel,2.48
2527,2015-08-17,Gadgets 360,media_entertainment,Car & Bike ecommerce platform,New Delhi,One97 Communications,PrivateEquity,0.0
2528,2015-08-18,Roposo,media_entertainment,Fashion Discovery platform,Gurgaon,Tiger Global,PrivateEquity,120.0
2529,2015-08-18,IntelligenceNODE,tech,Data Analytics Platform,Mumbai,"New Enterprise Associates, Orios Venture Partners",PrivateEquity,33.6
2530,2015-08-18,HyperVerge,tech,Deep Learning Cloud Algorithms,Chennai,"NEA, Milliways Ventures, Naya Ventures",Seed/Angel,8.0
2531,2015-08-18,Twyst,media_entertainment,Location based engagement & rewards platform,Gurgaon,"Rohit Bhatia, Sunil Nikhar, Vaibhav Domkundwar, Siddharth Nautiyal",Seed/Angel,0.0
2532,2015-08-18,IDfy,tech,Online Identity Verification Services platform,Mumbai,"NEA, Blume Ventures & others",PrivateEquity,0.0
2533,2015-08-18,Zoojoo,media_entertainment,Corporate Wellness App,Bangalore,RoundGlass Partners,PrivateEquity,8.0
2534,2015-08-19,Fashionove,ecommerce,Fashion Search & Review Platform,Kolkata,Umesh Yadav,Seed/Angel,0.0
2535,2015-08-19,TimeSaverz,enterprise_b2b,"Hyperlocal Maintenance, Repair & Cleaning services",Mumbai,Unilazer Ventures,PrivateEquity,19.2
2536,2015-08-19,Envoged,ecommerce,pre-owned Luxury online apparel seller,Mumbai,"Manish Dhingra, Ankush Nijhawa, Gaurav Bhatnagar",Seed/Angel,0.0
2537,2015-08-19,MebelKart,ecommerce,Online Furniture Marketplace,Bangalore,AskMe,PrivateEquity,160.0
2538,2015-08-20,LabsAdvisor,health,Online Diagnostic Tests Marketplace,New Delhi,Group of Angel Investors,Seed/Angel,1.248
2539,2015-08-20,Flatpebble,realestate,Online marketplace for Photographers,Hyderabad,Indian Angel Network,Seed/Angel,4.8
2540,2015-08-20,Bluegape,ecommerce,Visual Blogging platform,New Delhi,"ah! Ventures, Times Internet, Rudy Gopalakrishnan",Seed/Angel,4.8
2541,2015-08-21,ePoise,enterprise_b2b,Job Search Platform,Bangalore,"Orios Venture Partners, Amit Ranjan & others",Seed/Angel,4.0
2542,2015-08-24,Jolly Food Fellow,food,Food Customer analytics platform,Ahmedabad,The 1947,Seed/Angel,2.4
2543,2015-08-24,BookMeIn,media_entertainment,Professional Service Appointment booking service,Mumbai,Ajmera Group of Companies,Seed/Angel,3.2
2544,2015-08-24,iZofy,enterprise_b2b,Scientific Horoscope Online Assistance platform,Kolkata,Prime Capital Markets Ltd,Seed/Angel,0.0
2545,2015-08-24,rBus,transport_mobility,Tech enabled AC bus service,Mumbai,"India Quotient, Anupam Mittal & others",Seed/Angel,0.0
2546,2015-08-25,Qyk App,media_entertainment,On-Demand App based Professional service provider,Bangalore,"GrowX ventures, Tracxn Labs, Powai Lake Ventures, and Sahil Barua",PrivateEquity,8.0
2547,2015-08-25,EazyDiner,food,Restaurant Reservation Platform,Gurgaon,"DSG Consumer Partners, Saama Capital",PrivateEquity,24.0
2548,2015-08-25,RevX,media_entertainment,Cross-channel CRM platform,Mumbai,"Norwest Venture Partners, Nexus Venture Partners, Helion Venture Partners, Draper Fisher Jurvetson, Peepul Capital",PrivateEquity,32.0
2549,2015-08-25,ICustomMadeIt,ecommerce,Professional Custom creators Marketplace,Pune,Group of Angel Investors,Seed/Angel,2.0
2550,2015-08-26,PickMyLaundry,enterprise_b2b,on-Demand Washing & Dry-Cleaning,New Delhi,GHV Accelerator,Seed/Angel,0.8
2551,2015-08-26,Belita,ecommerce,On-Demand Beauty Service,Mumbai,"India Quotient, LetsVenture investors, Lead Angels",Seed/Angel,3.2
2552,2015-08-26,EzySolare,climte_tech,solar products and services marketplace,Ahmedabad,Infuse Ventures,Seed/Angel,0.0
2553,2015-08-26,FoodTalkIndia,food,Online Food Community Platform,Gurgaon,Undisclosed Investor,Seed/Angel,4.0
2554,2015-08-27,InstaSafe,tech,Private Cloud Networks SAAS platform,Bangalore,Group of Investors,Seed/Angel,0.0
2555,2015-08-27,Eazy Coach,edtech,Education Marketplace,Kolkata,Ravi Agarwal,Seed/Angel,0.0
2556,2015-08-27,Djubo,others,Cloud Based Hotel Sales Platform,New Delhi,Ibibo Group,PrivateEquity,0.0
2557,2015-08-28,BetterButter,food,online recipe sharing platform,New Delhi,"Growx Ventures, Manish Singhal",Seed/Angel,0.0
2558,2015-08-28,Vyomo,ecommerce,Beauty & Lifestyle Mobile Marketplace,Bangalore,Rocket Internet,PrivateEquity,16.0
2559,2015-08-28,RollMafia,food,QSR Restaurant Chain,Pune,Equentia Natural Resources,Seed/Angel,1.28
2560,2015-08-29,iamwire,media_entertainment,Digital Media publishing platform,Gurgaon,"Li Tao, Li Jian, Draphant Consultants, Nitin Garg, Saurabh Jain, Mohit Agarwal",Seed/Angel,0.0
2561,2015-08-31,DropKaffe,food,Online Coffee Delivery platform,Bangalore,"Manish Singhal, P39 Capital & Others",Seed/Angel,2.4
2562,2015-08-31,Reverie,tech,Language Localization Cloud platform,Bangalore,"Aspada Investment Advisors, Qualcomm Ventures",PrivateEquity,32.0
2563,2015-08-31,Infinite Analytics,tech,Big Data & predictive Analysis Platform,Mumbai,"Ratan Tata, Nikhil Vora & others",PrivateEquity,0.0
2564,2015-07-01,Parcelled,transport_mobility,Online Logistics Platform,Bangalore,"Delhivery, Tracxn Labs",Seed/Angel,0.0
2565,2015-07-01,Retigence Technologies,tech,Business IT Intelligence Services,Mumbai,Omnivore Partners,PrivateEquity,0.0
2566,2015-07-01,Cloudcherry Analytics,tech,CRM / Analytics platform,Chennai,"The Chennai Angels, IDG Ventures India",Seed/Angel,8.0
2567,2015-07-01,HandyHome,enterprise_b2b,Hyperlocal Electronics repair Service,Mumbai,"Bessemer Ventures, Kae Capital",Seed/Angel,5.04
2568,2015-07-01,iDreamCareer,edtech,Ed-Tech Platform,New Delhi,"ah! Ventures, Vivek Joshi, Mohit Satyanand & others",Seed/Angel,0.0
2569,2015-07-01,Ola Cabs,transport_mobility,Cab rental Mobile app,Bangalore,Ratan Tata,PrivateEquity,0.0
2570,2015-07-01,NxtGen,tech,IT infrastructure & Data Center services,Bangalore,"IFC, Axon Partners, Intel Capital",PrivateEquity,108.0
2571,2015-07-02,BankBazaar,fintech,Online Financial Services,Chennai,"Amazon, Fidelity Growth Partners, Mousse Partners",PrivateEquity,480.0
2572,2015-07-02,Gozoomo,ecommerce,Used Car Marketplace,Bangalore,SAIF Partners,PrivateEquity,40.0
2573,2015-07-02,Zenatix,climte_tech,Internet of Things platform,Gurgaon,"Rajan Anandan, Kunal Bahl, Rohit Bansal, Rahul Khanna",Seed/Angel,1.288
2574,2015-07-03,CultureAlley,edtech,Language Learning App,Jaipur,Tiger Global,PrivateEquity,52.0
2575,2015-07-03,Goqii,health,Mobile Fitness Marketplace,Mumbai,Vijay Shekhar Sharma,PrivateEquity,0.0
2576,2015-07-03,Gingercrush,food,Custom Merchandize platform,Ahmedabad,"Gokul Jaykrishna, Brand Capital",Seed/Angel,8.0
2577,2015-07-04,Elanic,ecommerce,P2P Pre-owned goods marketplace,Bangalore,"Rebright Partners, Tracxn Labs, Aneesh Reddy",Seed/Angel,0.0
2578,2015-07-04,Stitchwood,ecommerce,Custom Furniture Marketplace,Mumbai,"Powai Lake Ventures, Ajeet Khurana & others",Seed/Angel,3.16
2579,2015-07-05,Urban Tailor,ecommerce,Online Tailoring Services,Bangalore,Group of angel investors,Seed/Angel,0.0
2580,2015-07-06,ConfirmtTkt,transport_mobility,Rail Ticket Confirmation predictor,Bangalore,Pravin Agarwala & others,Seed/Angel,0.0
2581,2015-07-06,Paper Boat,food,Ethnic Beverages manufacturer,Gurgaon,"Sofina, Hillhouse Capital",PrivateEquity,240.0
2582,2015-07-06,getNow,transport_mobility,Hyperlocal Goods marketplace,Nagpur,Atulya Mittal,Seed/Angel,0.0
2583,2015-07-07,Wudstay,others,Budget Accommodation aggregator,Gurgaon,"Mangroves Capital Partners, Vikas Saxena",PrivateEquity,24.0
2584,2015-07-07,Liases Foras,realestate,Real Estate Rating & Analysis,New Delhi,DMG information Asia Pacific,PrivateEquity,40.0
2585,2015-07-07,Eatlo,food,Food Delivery platform,Bangalore,"Powai Lake Ventures, Globeinvestor, Abhishekh Goyal",Seed/Angel,0.0
2586,2015-07-07,IndiaLends,fintech,Financial Tech,New Delhi,"DSG Consumer Partners, Siddharth Parekh",PrivateEquity,0.0
2587,2015-07-08,Quinto,media_entertainment,Food Discovery App,Pune,Jaydeep Barman,Seed/Angel,0.0
2588,2015-07-08,Saavn,media_entertainment,Music Streaming App,Mumbai,"Tiger Global Management, Bertelsmann India, Steadview Capital, Liberty Media, Mousse Partners, Quilvest",PrivateEquity,800.0
2589,2015-07-08,Flytxt,tech,Big Data & Analytics platform,Mumbai / Global,"Sunrise Capital GmBH, Big Data Investments B.V",PrivateEquity,88.0
2590,2015-07-08,Axtria,tech,Big Data & Analytics platform,India / US,"Helion Venture Partners,Amarpreet Sawhney, Deshpande Foundation, Fred Khosravi, Richard S. Braddock",PrivateEquity,240.0
2591,2015-07-08,33Coupons,ecommerce,Coupon Aggregator Platform,Kanpur,Not Disclosed,Seed/Angel,0.16
2592,2015-07-08,Ampere,transport_mobility,Electric Scooter manufacturer,Coimbatore,Ratan Tata,Seed/Angel,0.0
2593,2015-07-08,Hopping Chef,food,Online Food-Tech Platform,Mumbai,Mirah Hospitality,Seed/Angel,3.76
2594,2015-07-08,Collectabillia,lifestyle_consumer,Celebrity Fashion Brand,Bangalore,Accel Partners,PrivateEquity,60.0
2595,2015-07-08,Lendingkart,fintech,Online Finance lending platform,Ahmedabad,"Saama Capital, Mayfield, Ashvin Chadha, Shailesh Mehta",PrivateEquity,80.0
2596,2015-07-08,Lybrate,health,Healthcare Mobile App,New Delhi,"Tiger Global Management, Ratan Tata, Nexus Venture Partners",PrivateEquity,81.6
2597,2015-07-08,Zoomcar,transport_mobility,Self-driven vehicle rental,Bangalore,"Sequoia Capital, Empire Angels, NGP",PrivateEquity,88.0
2598,2015-07-14,MySmartPrice,ecommerce,Online comparison engine,Hyderabad,"Accel Partners, Helion Venture Partners",PrivateEquity,80.0
2599,2015-07-14,Boxmyspace,others,Physical Storage warehouses,Mumbai,"Ritesh Veera, Singapore Angel Network, Orios Venture Partners,",Seed/Angel,2.4
2600,2015-07-14,HackerRank,edtech,Tech Recruitment platform,Bangalore,HR Technology fund,PrivateEquity,60.0
2601,2015-07-14,WickedRide,transport_mobility,Bike Rental Platform,Bangalore,Undisclosed,Seed/Angel,6.32
2602,2015-07-14,WoWexpress,transport_mobility,Tech enabled logistics platform,Mumbai,Tamarind Family Private Trust,Seed/Angel,4.0
2603,2015-07-15,Oyo Rooms,others,Budget Hotel Accommodation,Gurgaon,"Softbank, Sequoia Capital",PrivateEquity,800.0
2604,2015-07-15,Mobikon,tech,Restaurant customer engagement platform,Pune,Jungle Ventures,PrivateEquity,18.4
2605,2015-07-15,InstaLively,media_entertainment,Live video streaming app,New Delhi,"Anupam Mittal, Anand Chandrasekaran, Uday Shankar, Chetan Bhagat",Seed/Angel,0.0
2606,2015-07-15,Roadrunnr,transport_mobility,Hyper local logistics platform,Bangalore,"Sequoia Capital, Nexus Venture Partners, Blume Ventures",PrivateEquity,88.0
